timestamp,nt_circular,tai_lam,period,slot
2025-08-06 01:00:00,6079,246,after,offpeak
2025-08-06 02:00:00,4955,186,after,offpeak
2025-08-06 03:00:00,9468,359,after,offpeak
2025-08-06 04:00:00,7360,281,after,offpeak
2025-08-06 05:00:00,2522,84,after,offpeak
2025-08-06 06:00:00,32271,1205,after,offpeak
2025-08-06 07:00:00,64803,2766,after,offpeak
2025-08-06 08:00:00,98338,4085,after,peak
2025-08-06 09:00:00,100941,4450,after,peak
2025-08-06 10:00:00,42177,1942,after,offpeak
2025-08-06 11:00:00,41939,1836,after,offpeak
2025-08-06 12:00:00,32568,1247,after,offpeak
2025-08-06 13:00:00,44595,1872,after,offpeak
2025-08-06 14:00:00,62745,2688,after,offpeak
2025-08-06 15:00:00,75070,3207,after,offpeak
2025-08-06 16:00:00,80467,3430,after,offpeak
2025-08-06 17:00:00,95057,4047,after,offpeak
2025-08-06 18:00:00,86914,3786,after,peak
2025-08-06 19:00:00,70309,2618,after,peak
2025-08-06 20:00:00,47824,1832,after,offpeak
2025-08-06 21:00:00,23952,1025,after,offpeak
2025-08-06 22:00:00,23516,872,after,offpeak
2025-08-06 23:00:00,38424,1453,after,offpeak
2025-08-07 00:00:00,14175,586,after,offpeak
2025-08-07 01:00:00,6864,246,after,offpeak
2025-08-07 02:00:00,7816,328,after,offpeak
2025-08-07 03:00:00,10420,384,after,offpeak
2025-08-07 04:00:00,10250,382,after,offpeak
2025-08-07 05:00:00,17301,586,after,offpeak
2025-08-07 06:00:00,31505,1211,after,offpeak
2025-08-07 07:00:00,45724,2168,after,offpeak
2025-08-07 08:00:00,94592,4349,after,peak
2025-08-07 09:00:00,90858,4351,after,peak
2025-08-07 10:00:00,52627,2402,after,offpeak
2025-08-07 11:00:00,83129,3305,after,offpeak
2025-08-07 12:00:00,69391,2854,after,offpeak
2025-08-07 13:00:00,71673,3196,after,offpeak
2025-08-07 14:00:00,61610,2647,after,offpeak
2025-08-07 15:00:00,14760,613,after,offpeak
2025-08-07 16:00:00,63118,2640,after,offpeak
2025-08-07 17:00:00,63983,2506,after,offpeak
2025-08-07 18:00:00,50284,1941,after,peak
2025-08-07 19:00:00,63200,2605,after,peak
2025-08-07 20:00:00,36878,1406,after,offpeak
2025-08-07 21:00:00,36815,1360,after,offpeak
2025-08-07 22:00:00,49968,2010,after,offpeak
2025-08-07 23:00:00,45923,1808,after,offpeak
2025-08-08 00:00:00,7098,262,after,offpeak
2025-08-08 01:00:00,595,23,after,offpeak
2025-08-08 02:00:00,2103,79,after,offpeak
2025-08-08 03:00:00,4480,198,after,offpeak
2025-08-08 04:00:00,12726,431,after,offpeak
2025-08-08 05:00:00,21075,718,after,offpeak
2025-08-08 06:00:00,21914,757,after,offpeak
2025-08-08 07:00:00,36097,1614,after,offpeak
2025-08-08 08:00:00,49418,2369,after,peak
2025-08-08 09:00:00,82132,4071,after,peak
2025-08-08 10:00:00,67694,3184,after,offpeak
2025-08-08 11:00:00,91044,4157,after,offpeak
2025-08-08 12:00:00,63807,2896,after,offpeak
2025-08-08 13:00:00,42732,1959,after,offpeak
2025-08-08 14:00:00,48498,2106,after,offpeak
2025-08-08 15:00:00,90733,3264,after,offpeak
2025-08-08 16:00:00,85327,3571,after,offpeak
2025-08-08 17:00:00,77055,2379,after,offpeak
2025-08-08 18:00:00,47323,1874,after,peak
2025-08-08 19:00:00,55755,1917,after,peak
2025-08-08 20:00:00,75797,2861,after,offpeak
2025-08-08 21:00:00,16497,627,after,offpeak
2025-08-08 22:00:00,24769,989,after,offpeak
2025-08-08 23:00:00,31539,1238,after,offpeak
2025-08-09 00:00:00,16198,665,after,offpeak
2025-08-09 01:00:00,11760,474,after,offpeak
2025-08-09 02:00:00,14469,610,after,offpeak
2025-08-09 03:00:00,13382,507,after,offpeak
2025-08-09 04:00:00,17045,588,after,offpeak
2025-08-09 05:00:00,11884,408,after,offpeak
2025-08-09 06:00:00,9083,348,after,offpeak
2025-08-09 07:00:00,43713,1978,after,offpeak
2025-08-09 08:00:00,70365,3378,after,peak
2025-08-09 09:00:00,57577,2863,after,peak
2025-08-09 10:00:00,105403,4736,after,offpeak
2025-08-09 11:00:00,88621,3927,after,offpeak
2025-08-09 12:00:00,38040,1786,after,offpeak
2025-08-09 13:00:00,48948,2245,after,offpeak
2025-08-09 14:00:00,38452,1866,after,offpeak
2025-08-09 15:00:00,74163,3369,after,offpeak
2025-08-09 16:00:00,27266,1164,after,offpeak
2025-08-09 17:00:00,28920,891,after,offpeak
2025-08-09 18:00:00,54089,1662,after,peak
2025-08-09 19:00:00,53058,1693,after,peak
2025-08-09 20:00:00,45695,1641,after,offpeak
2025-08-09 21:00:00,48509,1781,after,offpeak
2025-08-09 22:00:00,24649,845,after,offpeak
2025-08-09 23:00:00,39476,1533,after,offpeak
2025-08-10 00:00:00,12145,494,after,offpeak
2025-08-10 02:00:00,1336,57,after,offpeak
2025-08-10 03:00:00,4701,207,after,offpeak
2025-08-10 04:00:00,11194,443,after,offpeak
2025-08-10 05:00:00,13450,473,after,offpeak
2025-08-10 06:00:00,6832,260,after,offpeak
2025-08-10 07:00:00,5225,205,after,offpeak
2025-08-10 08:00:00,15712,760,after,peak
2025-08-10 09:00:00,45663,2172,after,peak
2025-08-10 10:00:00,53306,2343,after,offpeak
2025-08-10 11:00:00,52526,2287,after,offpeak
2025-08-10 12:00:00,35720,1577,after,offpeak
2025-08-10 13:00:00,41520,1910,after,offpeak
2025-08-10 14:00:00,65838,3224,after,offpeak
2025-08-10 15:00:00,50953,2342,after,offpeak
2025-08-10 16:00:00,35518,1537,after,offpeak
2025-08-10 17:00:00,32331,1399,after,offpeak
2025-08-10 18:00:00,51697,1942,after,peak
2025-08-10 19:00:00,58416,2214,after,peak
2025-08-10 20:00:00,44739,1760,after,offpeak
2025-08-10 21:00:00,44200,1858,after,offpeak
2025-08-10 22:00:00,22742,940,after,offpeak
2025-08-10 23:00:00,34376,1299,after,offpeak
2025-08-11 00:00:00,16400,633,after,offpeak
2025-08-11 01:00:00,5748,256,after,offpeak
2025-08-11 02:00:00,5381,225,after,offpeak
2025-08-11 03:00:00,7121,290,after,offpeak
2025-08-11 04:00:00,4211,148,after,offpeak
2025-08-11 05:00:00,6759,260,after,offpeak
2025-08-11 06:00:00,35830,1429,after,offpeak
2025-08-11 07:00:00,68508,3671,after,offpeak
2025-08-11 08:00:00,99696,5540,after,peak
2025-08-11 09:00:00,79677,4218,after,peak
2025-08-11 10:00:00,28022,1473,after,offpeak
2025-08-11 11:00:00,54181,2429,after,offpeak
2025-08-11 12:00:00,72773,3216,after,offpeak
2025-08-11 13:00:00,71725,3276,after,offpeak
2025-08-11 14:00:00,59057,2741,after,offpeak
2025-08-11 15:00:00,62284,2663,after,offpeak
2025-08-11 16:00:00,56619,2425,after,offpeak
2025-08-11 17:00:00,16644,401,after,offpeak
2025-08-11 18:00:00,29745,1149,after,peak
2025-08-11 19:00:00,89979,3807,after,peak
2025-08-11 20:00:00,55231,2076,after,offpeak
2025-08-11 21:00:00,17569,628,after,offpeak
2025-08-11 22:00:00,18993,684,after,offpeak
2025-08-11 23:00:00,23923,867,after,offpeak
2025-08-12 00:00:00,15102,636,after,offpeak
2025-08-12 02:00:00,10345,371,after,offpeak
2025-08-12 03:00:00,10080,353,after,offpeak
2025-08-12 04:00:00,12048,425,after,offpeak
2025-08-12 05:00:00,18566,630,after,offpeak
2025-08-12 06:00:00,44689,1854,after,offpeak
2025-08-12 07:00:00,76883,3692,after,offpeak
2025-08-12 08:00:00,80980,3860,after,peak
2025-08-12 09:00:00,42351,1991,after,peak
2025-08-12 10:00:00,18780,874,after,offpeak
2025-08-12 11:00:00,57692,2562,after,offpeak
2025-08-12 12:00:00,89983,4055,after,offpeak
2025-08-12 13:00:00,91035,4233,after,offpeak
2025-08-12 14:00:00,84916,3853,after,offpeak
2025-08-12 15:00:00,12617,559,after,offpeak
2025-08-12 16:00:00,9518,414,after,offpeak
2025-08-12 17:00:00,82255,3140,after,offpeak
2025-08-12 18:00:00,93848,3560,after,peak
2025-08-12 19:00:00,67681,2644,after,peak
2025-08-12 20:00:00,21231,804,after,offpeak
2025-08-12 21:00:00,11482,450,after,offpeak
2025-08-12 22:00:00,32534,1265,after,offpeak
2025-08-12 23:00:00,17161,595,after,offpeak
2025-08-13 00:00:00,18934,751,after,offpeak
2025-08-13 01:00:00,9660,401,after,offpeak
2025-08-13 02:00:00,10612,401,after,offpeak
2025-08-13 03:00:00,13354,512,after,offpeak
2025-08-13 04:00:00,8797,308,after,offpeak
2025-08-13 05:00:00,19164,672,after,offpeak
2025-08-13 06:00:00,26362,973,after,offpeak
2025-08-13 07:00:00,58051,2740,after,offpeak
2025-08-13 08:00:00,97909,5239,after,peak
2025-08-13 09:00:00,101316,4865,after,peak
2025-08-13 10:00:00,76016,3459,after,offpeak
2025-08-13 11:00:00,23784,1110,after,offpeak
2025-08-13 12:00:00,30086,1474,after,offpeak
2025-08-13 13:00:00,73907,3603,after,offpeak
2025-08-13 14:00:00,105732,4996,after,offpeak
2025-08-13 15:00:00,120867,5381,after,offpeak
2025-08-13 16:00:00,61291,2863,after,offpeak
2025-08-13 17:00:00,17475,775,after,offpeak
2025-08-13 18:00:00,54088,2591,after,peak
2025-08-13 19:00:00,78980,3571,after,peak
2025-08-13 20:00:00,31425,1442,after,offpeak
2025-08-13 21:00:00,27075,1206,after,offpeak
2025-08-13 22:00:00,46615,2117,after,offpeak
2025-08-13 23:00:00,46770,2096,after,offpeak
2025-08-14 00:00:00,15446,708,after,offpeak
2025-08-14 01:00:00,7710,344,after,offpeak
2025-08-14 02:00:00,11761,571,after,offpeak
2025-08-14 03:00:00,7536,360,after,offpeak
2025-08-14 04:00:00,15327,673,after,offpeak
2025-08-14 05:00:00,19720,915,after,offpeak
2025-08-14 06:00:00,44272,1900,after,offpeak
2025-08-14 07:00:00,46577,2544,after,offpeak
2025-08-14 08:00:00,27560,1305,after,peak
2025-08-14 09:00:00,16867,841,after,peak
2025-08-14 10:00:00,10368,518,after,offpeak
2025-08-14 11:00:00,37370,1775,after,offpeak
2025-08-14 12:00:00,43219,1963,after,offpeak
2025-08-14 13:00:00,30133,1330,after,offpeak
2025-08-14 14:00:00,32863,1409,after,offpeak
2025-08-14 15:00:00,45211,2052,after,offpeak
2025-08-14 16:00:00,44278,1818,after,offpeak
2025-08-14 17:00:00,80281,3112,after,offpeak
2025-08-14 18:00:00,103517,4486,after,peak
2025-08-14 19:00:00,28322,1252,after,peak
2025-08-14 20:00:00,24082,922,after,offpeak
2025-08-14 21:00:00,20250,913,after,offpeak
2025-08-14 22:00:00,37644,1600,after,offpeak
2025-08-14 23:00:00,29098,1063,after,offpeak
2025-08-15 00:00:00,15930,630,after,offpeak
2025-08-15 01:00:00,4733,224,after,offpeak
2025-08-15 02:00:00,4471,209,after,offpeak
2025-08-15 03:00:00,6840,259,after,offpeak
2025-08-15 04:00:00,13134,544,after,offpeak
2025-08-15 05:00:00,17745,759,after,offpeak
2025-08-15 06:00:00,29316,1416,after,offpeak
2025-08-15 07:00:00,60175,3056,after,offpeak
2025-08-15 08:00:00,88183,4619,after,peak
2025-08-15 09:00:00,59762,3086,after,peak
2025-08-15 10:00:00,74956,3538,after,offpeak
2025-08-15 11:00:00,64208,3159,after,offpeak
2025-08-15 12:00:00,69976,3267,after,offpeak
2025-08-15 13:00:00,32894,1613,after,offpeak
2025-08-15 14:00:00,23702,1080,after,offpeak
2025-08-15 15:00:00,76673,3733,after,offpeak
2025-08-15 16:00:00,88319,4178,after,offpeak
2025-08-15 17:00:00,70511,3114,after,offpeak
2025-08-15 18:00:00,92877,4131,after,peak
2025-08-15 19:00:00,87581,3769,after,peak
2025-08-15 20:00:00,42221,1786,after,offpeak
2025-08-15 21:00:00,56572,2528,after,offpeak
2025-08-15 22:00:00,57121,2538,after,offpeak
2025-08-15 23:00:00,18052,816,after,offpeak
2025-08-16 00:00:00,26933,1195,after,offpeak
2025-08-16 01:00:00,14912,648,after,offpeak
2025-08-16 02:00:00,17646,791,after,offpeak
2025-08-16 03:00:00,15469,657,after,offpeak
2025-08-16 04:00:00,10299,419,after,offpeak
2025-08-16 05:00:00,3383,157,after,offpeak
2025-08-16 06:00:00,4295,195,after,offpeak
2025-08-16 07:00:00,63175,2970,after,offpeak
2025-08-16 08:00:00,37346,1929,after,peak
2025-08-16 09:00:00,20635,1014,after,peak
2025-08-16 10:00:00,93946,4529,after,offpeak
2025-08-16 11:00:00,89342,4159,after,offpeak
2025-08-16 12:00:00,105509,4864,after,offpeak
2025-08-16 13:00:00,82129,3903,after,offpeak
2025-08-16 14:00:00,27240,1242,after,offpeak
2025-08-16 15:00:00,25209,1250,after,offpeak
2025-08-16 16:00:00,87415,3987,after,offpeak
2025-08-16 17:00:00,111433,4847,after,offpeak
2025-08-16 18:00:00,92813,4054,after,peak
2025-08-16 19:00:00,56477,2453,after,peak
2025-08-16 20:00:00,23986,1090,after,offpeak
2025-08-16 21:00:00,40576,1725,after,offpeak
2025-08-16 22:00:00,70343,3054,after,offpeak
2025-08-16 23:00:00,58678,2569,after,offpeak
2025-08-17 00:00:00,26486,937,after,offpeak
2025-08-17 01:00:00,2733,60,after,offpeak
2025-08-17 02:00:00,610,11,after,offpeak
2025-08-17 03:00:00,10869,281,after,offpeak
2025-08-17 04:00:00,12991,353,after,offpeak
2025-08-17 05:00:00,17315,559,after,offpeak
2025-08-17 06:00:00,3024,132,after,offpeak
2025-08-17 07:00:00,14479,453,after,offpeak
2025-08-17 08:00:00,46031,1628,after,peak
2025-08-17 09:00:00,59391,1982,after,peak
2025-08-17 10:00:00,44933,1456,after,offpeak
2025-08-17 11:00:00,42895,1529,after,offpeak
2025-08-17 12:00:00,70043,2212,after,offpeak
2025-08-17 13:00:00,37225,1283,after,offpeak
2025-08-17 14:00:00,25260,804,after,offpeak
2025-08-17 15:00:00,33260,1018,after,offpeak
2025-08-17 16:00:00,70310,1976,after,offpeak
2025-08-17 17:00:00,82702,2391,after,offpeak
2025-08-17 18:00:00,66760,1705,after,peak
2025-08-17 19:00:00,57545,1575,after,peak
2025-08-17 20:00:00,63869,1639,after,offpeak
2025-08-17 21:00:00,67923,1711,after,offpeak
2025-08-17 22:00:00,64319,1614,after,offpeak
2025-08-17 23:00:00,31325,784,after,offpeak
2025-08-18 00:00:00,18719,567,after,offpeak
2025-08-18 01:00:00,9240,283,after,offpeak
2025-08-18 02:00:00,12163,422,after,offpeak
2025-08-18 03:00:00,9487,300,after,offpeak
2025-08-18 04:00:00,8960,274,after,offpeak
2025-08-18 05:00:00,9631,347,after,offpeak
2025-08-18 06:00:00,25774,1056,after,offpeak
2025-08-18 07:00:00,65003,2645,after,offpeak
2025-08-18 08:00:00,56242,2216,after,peak
2025-08-18 09:00:00,37795,1330,after,peak
2025-08-18 10:00:00,48135,1700,after,offpeak
2025-08-18 11:00:00,71268,2417,after,offpeak
2025-08-18 12:00:00,33406,1117,after,offpeak
2025-08-18 13:00:00,36969,1242,after,offpeak
2025-08-18 14:00:00,72340,2395,after,offpeak
2025-08-18 15:00:00,81621,2588,after,offpeak
2025-08-18 16:00:00,52468,1474,after,offpeak
2025-08-18 17:00:00,45224,1371,after,offpeak
2025-08-18 18:00:00,108492,3975,after,peak
2025-08-18 19:00:00,68558,2618,after,peak
2025-08-18 20:00:00,77708,3241,after,offpeak
2025-08-18 21:00:00,54316,2137,after,offpeak
2025-08-18 22:00:00,52030,2129,after,offpeak
2025-08-18 23:00:00,34779,1410,after,offpeak
2025-08-19 00:00:00,10018,440,after,offpeak
2025-08-19 01:00:00,4141,158,after,offpeak
2025-08-19 02:00:00,6727,281,after,offpeak
2025-08-19 03:00:00,8306,367,after,offpeak
2025-08-19 04:00:00,13907,563,after,offpeak
2025-08-19 05:00:00,12998,507,after,offpeak
2025-08-19 06:00:00,34015,1254,after,offpeak
2025-08-19 07:00:00,42231,1872,after,offpeak
2025-08-19 08:00:00,24178,1047,after,peak
2025-08-19 09:00:00,55347,2449,after,peak
2025-08-19 10:00:00,36121,1639,after,offpeak
2025-08-19 11:00:00,57538,2440,after,offpeak
2025-08-19 12:00:00,87533,3800,after,offpeak
2025-08-19 13:00:00,71326,2988,after,offpeak
2025-08-19 14:00:00,93788,3883,after,offpeak
2025-08-19 15:00:00,80962,3489,after,offpeak
2025-08-19 16:00:00,27644,1177,after,offpeak
2025-08-19 17:00:00,75532,3088,after,offpeak
2025-08-19 18:00:00,75477,3095,after,peak
2025-08-19 19:00:00,77775,2996,after,peak
2025-08-19 20:00:00,36872,1369,after,offpeak
2025-08-19 21:00:00,39862,1575,after,offpeak
2025-08-19 22:00:00,51476,2044,after,offpeak
2025-08-19 23:00:00,48491,1980,after,offpeak
2025-08-20 00:00:00,15006,657,after,offpeak
2025-08-20 01:00:00,11123,453,after,offpeak
2025-08-20 02:00:00,12184,476,after,offpeak
2025-08-20 03:00:00,7017,295,after,offpeak
2025-08-20 04:00:00,6285,240,after,offpeak
2025-08-20 05:00:00,13454,484,after,offpeak
2025-08-20 06:00:00,46349,1886,after,offpeak
2025-08-20 07:00:00,69345,3552,after,offpeak
2025-08-20 08:00:00,3009,1464,after,peak
2025-08-20 09:00:00,1381,731,after,peak
2025-08-20 10:00:00,19459,965,after,offpeak
2025-08-20 11:00:00,102521,4560,after,offpeak
2025-08-20 12:00:00,86229,3793,after,offpeak
2025-08-20 13:00:00,52205,2135,after,offpeak
2025-08-20 14:00:00,48634,2129,after,offpeak
2025-08-20 15:00:00,100903,4471,after,offpeak
2025-08-20 16:00:00,95385,4223,after,offpeak
2025-08-20 17:00:00,115474,4917,after,offpeak
2025-08-20 18:00:00,83591,3500,after,peak
2025-08-20 19:00:00,28095,1087,after,peak
2025-08-20 20:00:00,33628,1314,after,offpeak
2025-08-20 21:00:00,64281,2485,after,offpeak
2025-08-20 22:00:00,44654,1717,after,offpeak
2025-08-20 23:00:00,25980,1000,after,offpeak
2025-08-21 00:00:00,16055,659,after,offpeak
2025-08-21 01:00:00,6368,296,after,offpeak
2025-08-21 02:00:00,10911,432,after,offpeak
2025-08-21 03:00:00,10537,418,after,offpeak
2025-08-21 04:00:00,12587,473,after,offpeak
2025-08-21 05:00:00,8448,306,after,offpeak
2025-08-21 06:00:00,11537,522,after,offpeak
2025-08-21 07:00:00,34528,1652,after,offpeak
2025-08-21 08:00:00,103995,5073,after,peak
2025-08-21 09:00:00,95050,4609,after,peak
2025-08-21 10:00:00,105214,4721,after,offpeak
2025-08-21 11:00:00,97367,4376,after,offpeak
2025-08-21 12:00:00,102062,3265,after,offpeak
2025-08-21 13:00:00,80977,3296,after,offpeak
2025-08-21 14:00:00,83757,3744,after,offpeak
2025-08-21 15:00:00,75893,3228,after,offpeak
2025-08-21 16:00:00,59870,2551,after,offpeak
2025-08-21 17:00:00,95188,4128,after,offpeak
2025-08-21 18:00:00,121866,4929,after,peak
2025-08-21 19:00:00,103313,3961,after,peak
2025-08-21 20:00:00,63526,2378,after,offpeak
2025-08-21 21:00:00,31104,1174,after,offpeak
2025-08-21 22:00:00,22456,844,after,offpeak
2025-08-21 23:00:00,49018,1971,after,offpeak
2025-08-22 00:00:00,24806,1014,after,offpeak
2025-08-22 01:00:00,22826,966,after,offpeak
2025-08-22 02:00:00,16521,609,after,offpeak
2025-08-22 03:00:00,14895,547,after,offpeak
2025-08-22 04:00:00,17440,634,after,offpeak
2025-08-22 05:00:00,19725,693,after,offpeak
2025-08-22 06:00:00,41802,1674,after,offpeak
2025-08-22 07:00:00,107467,5317,after,offpeak
2025-08-22 08:00:00,113218,5601,after,peak
2025-08-22 09:00:00,85669,3967,after,peak
2025-08-22 10:00:00,53422,2569,after,offpeak
2025-08-22 11:00:00,45861,2131,after,offpeak
2025-08-22 12:00:00,74875,3291,after,offpeak
2025-08-22 13:00:00,84185,3819,after,offpeak
2025-08-22 14:00:00,47039,2002,after,offpeak
2025-08-22 15:00:00,3319,151,after,offpeak
2025-08-22 16:00:00,6806,270,after,offpeak
2025-08-22 17:00:00,71435,3255,after,offpeak
2025-08-22 18:00:00,94494,3739,after,peak
2025-08-22 19:00:00,42441,1711,after,peak
2025-08-22 20:00:00,44263,1781,after,offpeak
2025-08-22 21:00:00,63387,2477,after,offpeak
2025-08-22 22:00:00,48693,2014,after,offpeak
2025-08-22 23:00:00,28634,1190,after,offpeak
2025-08-23 00:00:00,18400,740,after,offpeak
2025-08-23 01:00:00,11674,510,after,offpeak
2025-08-23 02:00:00,16720,674,after,offpeak
2025-08-23 03:00:00,18351,733,after,offpeak
2025-08-23 04:00:00,10398,422,after,offpeak
2025-08-23 05:00:00,9017,373,after,offpeak
2025-08-23 06:00:00,15769,688,after,offpeak
2025-08-23 07:00:00,47804,2233,after,offpeak
2025-08-23 08:00:00,25787,1231,after,peak
2025-08-23 09:00:00,26191,1273,after,peak
2025-08-23 10:00:00,34673,1772,after,offpeak
2025-08-23 11:00:00,78939,3847,after,offpeak
2025-08-23 12:00:00,81603,3849,after,offpeak
2025-08-23 13:00:00,54558,2421,after,offpeak
2025-08-23 14:00:00,73941,3629,after,offpeak
2025-08-23 15:00:00,72451,3389,after,offpeak
2025-08-23 16:00:00,43196,2067,after,offpeak
2025-08-23 17:00:00,80425,3580,after,offpeak
2025-08-23 18:00:00,42257,1763,after,peak
2025-08-23 19:00:00,38619,1498,after,peak
2025-08-23 20:00:00,64589,2684,after,offpeak
2025-08-23 21:00:00,41292,1714,after,offpeak
2025-08-23 22:00:00,16711,654,after,offpeak
2025-08-23 23:00:00,25423,1067,after,offpeak
2025-08-24 00:00:00,20545,948,after,offpeak
2025-08-24 01:00:00,18626,852,after,offpeak
2025-08-24 02:00:00,19049,775,after,offpeak
2025-08-24 03:00:00,6196,261,after,offpeak
2025-08-24 04:00:00,4972,214,after,offpeak
2025-08-24 05:00:00,7299,278,after,offpeak
2025-08-24 06:00:00,21942,880,after,offpeak
2025-08-24 07:00:00,9467,436,after,offpeak
2025-08-24 08:00:00,19522,946,after,peak
2025-08-24 09:00:00,49196,2299,after,peak
2025-08-24 10:00:00,52589,2413,after,offpeak
2025-08-24 11:00:00,23111,1014,after,offpeak
2025-08-24 12:00:00,33666,1522,after,offpeak
2025-08-24 13:00:00,52464,2258,after,offpeak
2025-08-24 14:00:00,25571,1099,after,offpeak
2025-08-24 15:00:00,60947,2710,after,offpeak
2025-08-24 16:00:00,80164,3518,after,offpeak
2025-08-24 17:00:00,77346,3369,after,offpeak
2025-08-24 18:00:00,38051,1548,after,peak
2025-08-24 19:00:00,33195,1320,after,peak
2025-08-24 20:00:00,51305,2021,after,offpeak
2025-08-24 21:00:00,33321,1407,after,offpeak
2025-08-24 22:00:00,39686,1575,after,offpeak
2025-08-24 23:00:00,47358,1821,after,offpeak
2025-08-25 00:00:00,16240,668,after,offpeak
2025-08-25 01:00:00,5034,186,after,offpeak
2025-08-25 02:00:00,3202,136,after,offpeak
2025-08-25 03:00:00,6006,246,after,offpeak
2025-08-25 04:00:00,3972,161,after,offpeak
2025-08-25 05:00:00,3155,108,after,offpeak
2025-08-25 06:00:00,11670,535,after,offpeak
2025-08-25 07:00:00,60298,2895,after,offpeak
2025-08-25 08:00:00,82254,4127,after,peak
2025-08-25 09:00:00,45975,2439,after,peak
2025-08-25 10:00:00,54292,2650,after,offpeak
2025-08-25 11:00:00,78120,3203,after,offpeak
2025-08-25 12:00:00,86467,3620,after,offpeak
2025-08-25 13:00:00,86212,3595,after,offpeak
2025-08-25 14:00:00,102838,4408,after,offpeak
2025-08-25 15:00:00,95377,3898,after,offpeak
2025-08-25 16:00:00,126689,5231,after,offpeak
2025-08-25 17:00:00,123265,5141,after,offpeak
2025-08-25 18:00:00,100596,3979,after,peak
2025-08-25 19:00:00,57539,2258,after,peak
2025-08-25 21:00:00,6864,263,after,offpeak
2025-08-25 22:00:00,32455,1265,after,offpeak
2025-08-25 23:00:00,33875,1395,after,offpeak
2025-08-26 00:00:00,18505,747,after,offpeak
2025-08-26 01:00:00,8111,304,after,offpeak
2025-08-26 02:00:00,8751,358,after,offpeak
2025-08-26 03:00:00,11439,444,after,offpeak
2025-08-26 04:00:00,10042,372,after,offpeak
2025-08-26 05:00:00,3150,118,after,offpeak
2025-08-26 06:00:00,20595,831,after,offpeak
2025-08-26 07:00:00,100679,4734,after,offpeak
2025-08-26 08:00:00,114971,5592,after,peak
2025-08-26 09:00:00,84470,3885,after,peak
2025-08-26 10:00:00,34376,1564,after,offpeak
2025-08-26 11:00:00,72434,3296,after,offpeak
2025-08-26 12:00:00,45993,2096,after,offpeak
2025-08-26 13:00:00,69166,3317,after,offpeak
2025-08-26 14:00:00,71088,3366,after,offpeak
2025-08-26 15:00:00,89225,3991,after,offpeak
2025-08-26 16:00:00,104496,4595,after,offpeak
2025-08-26 17:00:00,102057,4324,after,offpeak
2025-08-26 18:00:00,110285,4486,after,peak
2025-08-26 19:00:00,84422,3466,after,peak
2025-08-26 20:00:00,70830,2754,after,offpeak
2025-08-26 21:00:00,60055,2448,after,offpeak
2025-08-26 22:00:00,67240,2734,after,offpeak
2025-08-26 23:00:00,42078,1647,after,offpeak
2025-08-27 00:00:00,23094,901,after,offpeak
2025-08-27 01:00:00,8753,363,after,offpeak
2025-08-27 02:00:00,11355,447,after,offpeak
2025-08-27 03:00:00,12440,490,after,offpeak
2025-08-27 04:00:00,5116,200,after,offpeak
2025-08-27 05:00:00,12451,527,after,offpeak
2025-08-27 06:00:00,50926,2208,after,offpeak
2025-08-27 07:00:00,100497,4984,after,offpeak
2025-08-27 08:00:00,72194,3443,after,peak
2025-08-27 09:00:00,56686,2602,after,peak
2025-08-27 10:00:00,72374,3163,after,offpeak
2025-08-27 11:00:00,82520,3707,after,offpeak
2025-08-27 12:00:00,95329,4261,after,offpeak
2025-08-27 13:00:00,53316,2330,after,offpeak
2025-08-27 14:00:00,26996,1246,after,offpeak
2025-08-27 15:00:00,75135,3340,after,offpeak
2025-08-27 16:00:00,110279,4848,after,offpeak
2025-08-27 17:00:00,114127,4978,after,offpeak
2025-08-27 18:00:00,50105,2042,after,peak
2025-08-27 19:00:00,48437,1996,after,peak
2025-08-27 20:00:00,49281,2137,after,offpeak
2025-08-27 21:00:00,25204,992,after,offpeak
2025-08-27 22:00:00,51558,2113,after,offpeak
2025-08-27 23:00:00,21438,865,after,offpeak
2025-08-28 00:00:00,14748,597,after,offpeak
2025-08-28 01:00:00,9039,363,after,offpeak
2025-08-28 02:00:00,5841,236,after,offpeak
2025-08-28 03:00:00,8932,365,after,offpeak
2025-08-28 04:00:00,12038,488,after,offpeak
2025-08-28 05:00:00,7190,278,after,offpeak
2025-08-28 06:00:00,42408,1792,after,offpeak
2025-08-28 07:00:00,104174,5110,after,offpeak
2025-08-28 08:00:00,99818,4958,after,peak
2025-08-28 09:00:00,103996,4887,after,peak
2025-08-28 10:00:00,112496,5220,after,offpeak
2025-08-28 11:00:00,87387,3863,after,offpeak
2025-08-28 12:00:00,87744,3759,after,offpeak
2025-08-28 15:00:00,28415,1211,after,offpeak
2025-08-28 16:00:00,100237,4288,after,offpeak
2025-08-28 17:00:00,109253,4596,after,offpeak
2025-08-28 18:00:00,97627,3995,after,peak
2025-08-28 19:00:00,91513,3585,after,peak
2025-08-28 20:00:00,34033,1345,after,offpeak
2025-08-28 21:00:00,13803,539,after,offpeak
2025-08-28 22:00:00,11248,491,after,offpeak
2025-08-28 23:00:00,31145,1256,after,offpeak
2025-08-29 00:00:00,6859,278,after,offpeak
2025-08-29 01:00:00,803,26,after,offpeak
2025-08-29 02:00:00,1043,39,after,offpeak
2025-08-29 03:00:00,5311,189,after,offpeak
2025-08-29 04:00:00,13390,519,after,offpeak
2025-08-29 05:00:00,17635,664,after,offpeak
